CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,CLASIFICACION_ESTABLECIMIENTO,DIRECCION,TELEFONO_1,TELEFONO_2,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL,STATUS_num,MODALIDAD_num,JORNADA_num,PLAN_num,DEPARTAMENTAL_num
10-09-0009-46,10-010,SUCHITEPEQUEZ,SAN PABLO JOCOPILAS,instituto nacional de educacion diversificada san pablo jocopilas,instituto,calle principal,54213331,sin telefono,Rosa Salquil Solval,ALMA YADIRA CIFUENTES RODRIGUEZ,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SUCHITEPÉQUEZ,0,1,4,1,23
10-09-0018-46,10-010,SUCHITEPEQUEZ,SAN PABLO JOCOPILAS,instituto diversificado por cooperativa,instituto,aldea chocola,41719030,sin telefono,Rosa Salquil Solval,LUCERO FIDELINA SAY MENCHÚ,DIVERSIFICADO,COOPERATIVA,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SUCHITEPÉQUEZ,0,1,4,1,23
10-09-0020-46,10-010,SUCHITEPEQUEZ,SAN PABLO JOCOPILAS,instituto particular mixto tecnologico,instituto,1a. calle centro historico zona 1,54415897,sin telefono,Rosa Salquil Solval,MARVIN REYNALDO JERÉZ LÓPEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SUCHITEPÉQUEZ,0,1,0,2,23
10-09-0021-46,10-010,SUCHITEPEQUEZ,SAN PABLO JOCOPILAS,instituto particular mixto tecnologico,instituto,1a. calle centro historico zona 1,54415897,sin telefono,Rosa Salquil Solval,MARVIN REYNALDO JERÉZ LÓPEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SUCHITEPÉQUEZ,0,1,0,2,23
10-09-0023-46,10-010,SUCHITEPEQUEZ,SAN PABLO JOCOPILAS,instituto particular mixto tecnologico,instituto,1a. calle centro historico zona 1,54415857,sin telefono,Rosa Salquil Solval,MARVIN REYNALDO JERÉZ LÓPEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL,SUCHITEPÉQUEZ,0,1,3,3,23
10-09-2104-46,10-010,SUCHITEPEQUEZ,SAN PABLO JOCOPILAS,instituto diversificado por cooperativa educacion por la paz y desarrollo comunitario,instituto,calle principal a un costado del campo de futbol,58595571,sin telefono,Rosa Salquil Solval,MARVYN SAÚL MINUEZA PÉREZ,DIVERSIFICADO,COOPERATIVA,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SUCHITEPÉQUEZ,0,1,4,1,23
10-09-2494-46,10-010,SUCHITEPEQUEZ,SAN PABLO JOCOPILAS,instituto tecnico industrial,instituto,sin direccion,sin telefono,sin telefono,Rosa Salquil Solval,,DIVERSIFICADO,OFICIAL,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,DIARIO(REGULAR),SUCHITEPÉQUEZ,1,1,0,1,23
10-10-0001-46,10-026,SUCHITEPEQUEZ,SAN ANTONIO SUCHITEPEQUEZ,colegio privado mixto americano,colegio,2da. calle prolongacion,78704812,sin telefono,Maynor Rene Saquic Espinoza,CARLOS AUGUSTO OCHOA LÓPEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SUCHITEPÉQUEZ,0,1,4,1,23
10-10-0002-46,10-026,SUCHITEPEQUEZ,SAN ANTONIO SUCHITEPEQUEZ,centro integral empresarial por madurez ciem,centro educativo,aldea las margaritas del rosario,77650630,sin telefono,Maynor Rene Saquic Espinoza,MAGDA PATRICIA TALE AVILA,DIVERSIFICADO,PRIVADO,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,SUCHITEPÉQUEZ,1,1,0,2,23
10-10-0025-46,10-026,SUCHITEPEQUEZ,SAN ANTONIO SUCHITEPEQUEZ,instituto nacional de educacion diversificada san antonio,instituto,colonia santa fe,41230628,sin telefono,Maynor Rene Saquic Espinoza,WENDY MARÍA VALIENTE FARFÁN,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SUCHITEPÉQUEZ,0,1,4,1,23
10-10-0037-46,10-026,SUCHITEPEQUEZ,SAN ANTONIO SUCHITEPEQUEZ,colegio privado mixto liceo san antonio,colegio,3a. calle y 4a. av. zona 1,78704779,sin telefono,Maynor Rene Saquic Espinoza,NATKIN ANIBAL REYES VIELMAN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SUCHITEPÉQUEZ,0,1,1,1,23
10-10-0038-46,10-026,SUCHITEPEQUEZ,SAN ANTONIO SUCHITEPEQUEZ,colegio privado mixto liceo san antonio,colegio,3a. calle y 4a. av. zona 1,78704779,sin telefono,Maynor Rene Saquic Espinoza,NATKIN ANIBAL REYES VIELMAN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SUCHITEPÉQUEZ,0,1,0,2,23
10-10-0046-46,10-026,SUCHITEPEQUEZ,SAN ANTONIO SUCHITEPEQUEZ,colegio privado mixto americano,colegio,2a. calle prolongacion,78704812,sin telefono,Maynor Rene Saquic Espinoza,CARLOS AUGUSTO OCHOA LÓPEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SUCHITEPÉQUEZ,0,1,0,2,23
10-10-0047-46,10-026,SUCHITEPEQUEZ,SAN ANTONIO SUCHITEPEQUEZ,colegio privado mixto americano,colegio,2a. calle prolongacion,78704899,sin telefono,Maynor Rene Saquic Espinoza,CARLOS AUGUSTO OCHOA LOPEZ,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SUCHITEPÉQUEZ,1,1,1,1,23
10-10-0050-46,10-026,SUCHITEPEQUEZ,SAN ANTONIO SUCHITEPEQUEZ,liceo de computacion siglo 21,liceo,1a. calle y 1a. avenida 0-04,78705377,sin telefono,Maynor Rene Saquic Espinoza,EVELIN YOHANA HERNÁNDEZ LOPRETO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),SUCHITEPÉQUEZ,0,1,0,1,23
10-10-0055-46,10-026,SUCHITEPEQUEZ,SAN ANTONIO SUCHITEPEQUEZ,colegio evangelico nueva jerusalen,colegio,1a. avenida 1a. calle 1-01 zona 1,54559058,sin telefono,Maynor Rene Saquic Espinoza,ALBA AMÉRICA RECINOS ARGUETA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SUCHITEPÉQUEZ,0,1,1,1,23
10-10-0056-46,10-026,SUCHITEPEQUEZ,SAN ANTONIO SUCHITEPEQUEZ,colegio privado mixto americano,colegio,2da. calle prolongacion,78704812,sin telefono,Maynor Rene Saquic Espinoza,CARLOS AUGUSTO OCHOA LÓPEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SUCHITEPÉQUEZ,0,1,1,1,23
10-10-0068-46,10-026,SUCHITEPEQUEZ,SAN ANTONIO SUCHITEPEQUEZ,colegio cientifico tecnologico einstein,colegio,4a. calle colonia blanquita,56331047,sin telefono,Maynor Rene Saquic Espinoza,OSWALDO ALEJANDRO MASAYA RODAS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SUCHITEPÉQUEZ,0,1,4,1,23
10-10-0074-46,10-026,SUCHITEPEQUEZ,SAN ANTONIO SUCHITEPEQUEZ,liceo de computacion siglo 21,liceo,1a. calle 1a. avenida 0-04,78705377,sin telefono,Maynor Rene Saquic Espinoza,VERÓNICA DEL ROSARIO CANO RALDA,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SUCHITEPÉQUEZ,1,1,4,1,23
10-10-0075-46,10-026,SUCHITEPEQUEZ,SAN ANTONIO SUCHITEPEQUEZ,colegio evangelico nueva jerusalen,colegio,1a. avenida 1a. calle 1-01 zona 1,78704245,sin telefono,Maynor Rene Saquic Espinoza,ALBA AMÉRICA RECINOS ARGUETA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),SUCHITEPÉQUEZ,0,1,0,1,23
10-10-0076-46,10-026,SUCHITEPEQUEZ,SAN ANTONIO SUCHITEPEQUEZ,escuela normal de educacion fisica,escuela,entre 1a. y 2a. avenida de la colonia santa fe,78705186,sin telefono,Maynor Rene Saquic Espinoza,TULIO BLADIMIRO URRUTIA MALDONADO,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),SUCHITEPÉQUEZ,0,1,0,1,23
10-10-0080-46,10-026,SUCHITEPEQUEZ,SAN ANTONIO SUCHITEPEQUEZ,liceo de computacion siglo 21,liceo,1a. calle 1a. avenida 0-04,78705377,sin telefono,Maynor Rene Saquic Espinoza,EVELIN YOHANA HERNÁNDEZ LOPRETO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SUCHITEPÉQUEZ,0,1,0,2,23
10-10-0086-46,10-026,SUCHITEPEQUEZ,SAN ANTONIO SUCHITEPEQUEZ,instituto de computacion informatica,instituto,caserio santa rita pachipa,78704005,sin telefono,Maynor Rene Saquic Espinoza,EZRA FIELDING GONZÁLEZ ARAGÓN,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SUCHITEPÉQUEZ,0,1,1,1,23
10-10-0087-46,10-026,SUCHITEPEQUEZ,SAN ANTONIO SUCHITEPEQUEZ,instituto de computacion informatica,instituto,caserio santa rita pachipa,78704005,sin telefono,Maynor Rene Saquic Espinoza,EZRA FIELDING GONZÁLEZ ARAGÓN,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SUCHITEPÉQUEZ,0,1,4,1,23
10-10-0088-46,10-026,SUCHITEPEQUEZ,SAN ANTONIO SUCHITEPEQUEZ,instituto de computacion informatica,instituto,caserio santa rita pachipa,78704005,sin telefono,Maynor Rene Saquic Espinoza,EZRA FIELDING GONZÁLEZ ARAGÓN,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),SUCHITEPÉQUEZ,0,1,0,1,23
10-10-0093-46,10-026,SUCHITEPEQUEZ,SAN ANTONIO SUCHITEPEQUEZ,colegio privado mixto liceo san antonio,colegio,3a. calle 4a. avenida zona 1,78704779,sin telefono,Maynor Rene Saquic Espinoza,NATKIN ANIBAL REYES VIELMAN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL,SUCHITEPÉQUEZ,0,1,3,3,23
10-10-0094-46,10-026,SUCHITEPEQUEZ,SAN ANTONIO SUCHITEPEQUEZ,institiuto privado mixto por madurez el saber,otro,3a. avenida entre 6a. y 7a. calle,78704574,sin telefono,Maynor Rene Saquic Espinoza,ANA MIRSHA OVALLE CABRERA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL,SUCHITEPÉQUEZ,0,1,3,3,23
10-10-0096-46,10-026,SUCHITEPEQUEZ,SAN ANTONIO SUCHITEPEQUEZ,liceo de computacion siglo 21,liceo,1a. avenida y 1a. calle 0-04 zona 1,78705377,sin telefono,Maynor Rene Saquic Espinoza,EVELIN YOHANA HERNÁNDEZ LOPRETO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL,SUCHITEPÉQUEZ,0,1,3,3,23
10-10-0098-46,10-026,SUCHITEPEQUEZ,SAN ANTONIO SUCHITEPEQUEZ,colegio privado mixto americano,colegio,2a. calle prolongacion,78704812,sin telefono,Maynor Rene Saquic Espinoza,CARLOS AUGUSTO OCHOA LÓPEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL,SUCHITEPÉQUEZ,0,1,3,3,23
10-10-0100-46,10-026,SUCHITEPEQUEZ,SAN ANTONIO SUCHITEPEQUEZ,instituto de computacion informatica,instituto,caserio santa rita pachipa,32394560,sin telefono,Maynor Rene Saquic Espinoza,MYNOR FERNANDO ZAPETA ALONZO,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SUCHITEPÉQUEZ,0,1,0,2,23
10-10-0102-46,10-026,SUCHITEPEQUEZ,SAN ANTONIO SUCHITEPEQUEZ,instituto de computacion informatica,instituto,caerio santa rita pachipa,32394560,sin telefono,Maynor Rene Saquic Espinoza,MYNOR FERNANDO ZAPETA ALONZO,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL,SUCHITEPÉQUEZ,0,1,3,3,23
10-10-0265-46,10-026,SUCHITEPEQUEZ,SAN ANTONIO SUCHITEPEQUEZ,instituto privado mixto de educacion diversificada san antonio,instituto,2a ave. entre 1a y 2a calles,78704745,sin telefono,Maynor Rene Saquic Espinoza,OLINDA NINET RODRIGUEZ RECINOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,NOCTURNA,DIARIO(REGULAR),SUCHITEPÉQUEZ,0,1,2,1,23
10-10-1984-46,10-026,SUCHITEPEQUEZ,SAN ANTONIO SUCHITEPEQUEZ,instituto privado mixto profesional la educacion,instituto,colonia santa fe,78704082,sin telefono,Maynor Rene Saquic Espinoza,ALFREDO DE JESÚS BARRIOS SOLIS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SUCHITEPÉQUEZ,0,1,1,1,23
10-10-2337-46,10-026,SUCHITEPEQUEZ,SAN ANTONIO SUCHITEPEQUEZ,instituto privado mixto por madurez el saber,instituto,3a. av. entre 6a. y 7a. calle,78704574,sin telefono,Maynor Rene Saquic Espinoza,ANA MIRSHA OVALLE CABRERA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SUCHITEPÉQUEZ,0,1,0,2,23
10-10-2491-46,10-026,SUCHITEPEQUEZ,SAN ANTONIO SUCHITEPEQUEZ,liceo de computacion siglo 21,liceo,1a. calle y 1a. avenida 0-04,78705377,sin telefono,Maynor Rene Saquic Espinoza,EVELIN YOHANA HERNÁNDEZ LOPRETO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SUCHITEPÉQUEZ,0,1,1,1,23
10-10-2493-46,10-026,SUCHITEPEQUEZ,SAN ANTONIO SUCHITEPEQUEZ,liceo de computacion siglo 21,liceo,1a. calle y 1a. avenida 0-01,78704245,sin telefono,Maynor Rene Saquic Espinoza,.,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,FIN DE SEMANA,SUCHITEPÉQUEZ,1,1,1,2,23
10-12-0007-46,10-004,SUCHITEPEQUEZ,SAN GABRIEL,colegio privado mixto innovacion educativa,colegio,san gabriel,59654378,sin telefono,Haroldo Gamaliel Hidalgo Sandoval,ANGELICA MARIA SEM XICAY,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),SUCHITEPÉQUEZ,0,1,0,1,23
10-12-0008-46,10-004,SUCHITEPEQUEZ,SAN GABRIEL,colegio privado mixto innovacion educativa,colegio,san gabriel,59654378,sin telefono,Haroldo Gamaliel Hidalgo Sandoval,ANGELICA MARIA SEM XICAY,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SUCHITEPÉQUEZ,0,1,4,1,23
10-12-0009-46,10-004,SUCHITEPEQUEZ,SAN GABRIEL,colegio privado mixto innovacion educativa,colegio,san gabriel,57065025,sin telefono,Haroldo Gamaliel Hidalgo Sandoval,ANGELICA MARIA SEM XICAY,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SUCHITEPÉQUEZ,0,1,0,2,23
10-12-0010-46,10-004,SUCHITEPEQUEZ,SAN GABRIEL,colegio privado mixto innovacion educativa,colegio,san gabriel,59654378,sin telefono,Haroldo Gamaliel Hidalgo Sandoval,ANGELICA MARIA SEM XICAY,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SUCHITEPÉQUEZ,0,1,0,2,23
10-12-0015-46,10-004,SUCHITEPEQUEZ,SAN GABRIEL,instituto privado del sur,instituto,"km. 165, cinta asfaltica",3430826,sin telefono,Haroldo Gamaliel Hidalgo Sandoval,LUIS ALFONSO LÓPEZ LÓPEZ,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SUCHITEPÉQUEZ,1,1,1,1,23
10-12-0016-46,10-004,SUCHITEPEQUEZ,SAN GABRIEL,instituto privado del sur,instituto,"km. 165, cinta asfaltica",34308262,sin telefono,Haroldo Gamaliel Hidalgo Sandoval,LUIS ALFONSO LÓPEZ LÓPEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SUCHITEPÉQUEZ,0,1,4,1,23
10-12-0018-46,10-004,SUCHITEPEQUEZ,SAN GABRIEL,colegio privado mixto innovacion educativa,colegio,.,59654378,sin telefono,Haroldo Gamaliel Hidalgo Sandoval,ANGELICA MARIA SEM XICAY,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL,SUCHITEPÉQUEZ,0,1,3,3,23
10-12-2222-46,10-004,SUCHITEPEQUEZ,SAN GABRIEL,escuela privada de educacion fisica emma graciela ochoa de estrada,escuela,1a. avenida sur final 12-01 zona 1,78720212,sin telefono,Haroldo Gamaliel Hidalgo Sandoval,OSCAR GEOVANY OCHOA BARRIENTOS,DIVERSIFICADO,PRIVADO,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SUCHITEPÉQUEZ,1,1,4,1,23
10-13-0015-46,10-015,SUCHITEPEQUEZ,CHICACAO,instituto nacional de educacion diversificada chicacao,instituto,1a. calle 5-39 zona 1,58266676,sin telefono,Antonio Tumax Sac,BRENDA LISSETTE SÁNCHEZ ALVAREZ,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SUCHITEPÉQUEZ,0,1,4,1,23
10-13-0039-46,10-015,SUCHITEPEQUEZ,CHICACAO,colegio privado mixto sabiduria y exito,colegio,aldea nahualate,41070241,sin telefono,Antonio Tumax Sac,ROMEO  RODRIGUEZ RUBIO,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SUCHITEPÉQUEZ,0,1,0,2,23
10-13-0040-46,10-015,SUCHITEPEQUEZ,CHICACAO,colegio privado mixto sabiduria y exito,colegio,aldea nahualate,41070241,sin telefono,Antonio Tumax Sac,ROMEO  RODRIGUEZ RUBIO,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SUCHITEPÉQUEZ,0,1,0,2,23
10-13-0045-46,10-015,SUCHITEPEQUEZ,CHICACAO,instituto privado mixto de educacion diversificada,instituto,2a. calle 5-1-33 zona 1,78677185,sin telefono,Antonio Tumax Sac,OSCAR RENÉ DE LEÓN CRUZ,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,SUCHITEPÉQUEZ,1,1,0,2,23
10-13-0049-46,10-015,SUCHITEPEQUEZ,CHICACAO,colegio privado mixto pamaxan,colegio,"1a. calle 1-48 zona 1, barrio real samuc",42125268,sin telefono,Antonio Tumax Sac,OSCAR RENÉ DE LEÓN CRUZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SUCHITEPÉQUEZ,0,1,0,2,23
10-13-0050-46,10-015,SUCHITEPEQUEZ,CHICACAO,colegio privado mixto pamaxan,colegio,"1a. calle 1-48 zona 1, barrio real samuc",56331082,sin telefono,Antonio Tumax Sac,JORGE FERNANDO MARTÍNEZ GÓMEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SUCHITEPÉQUEZ,0,1,4,1,23
10-13-0051-46,10-015,SUCHITEPEQUEZ,CHICACAO,colegio privado mixto pamaxan,colegio,"1a. calle 1-48 zona 1, barrio real samuc",42125268,sin telefono,Antonio Tumax Sac,OSCAR RENÉ DE LEÓN CRUZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SUCHITEPÉQUEZ,0,1,0,2,23
10-13-0052-46,10-015,SUCHITEPEQUEZ,CHICACAO,colegio privado mixto jose francisco rivas,colegio,"colonia el recuerdo, lote no. 15",58485513,sin telefono,Antonio Tumax Sac,ROSA ALBINA GONZALEZ TZINÁ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SUCHITEPÉQUEZ,0,1,4,1,23
10-13-0054-46,10-015,SUCHITEPEQUEZ,CHICACAO,colegio privado mixto jose francisco rivas,colegio,"colonia el recuerdo, lote no. 15",51225918,sin telefono,Antonio Tumax Sac,ROSA ALBINA GONZALEZ TZINÁ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SUCHITEPÉQUEZ,0,1,1,1,23
10-13-0056-46,10-015,SUCHITEPEQUEZ,CHICACAO,colegio privado mixto pamaxan,colegio,"1a. calle 1-48 zona 1, barrio real samuc",78677110,sin telefono,Antonio Tumax Sac,HEIDY ELVIRA PACACH ISIDRO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SUCHITEPÉQUEZ,0,1,1,1,23
10-13-0059-46,10-015,SUCHITEPEQUEZ,CHICACAO,colegio privado mixto pamaxan,colegio,"1a. calle 1-48 zona 1, barrio real samuc",78677110,sin telefono,Antonio Tumax Sac,OSCAR RENÉ DE LEÓN CRUZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL,SUCHITEPÉQUEZ,0,1,3,3,23
10-13-0060-46,10-015,SUCHITEPEQUEZ,CHICACAO,colegio privado mixto sabiduria y exito,colegio,aldea nahualate,41024107,sin telefono,Antonio Tumax Sac,ROMEO  RODRIGUEZ RUBIO,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL,SUCHITEPÉQUEZ,0,1,3,3,23
10-13-0882-46,,SUCHITEPEQUEZ,CHICACAO,instituto privado mixto de educacion diversificada de bachillerato por madurez,instituto,5a. ave. 1-76 zona 2,sin telefono,sin telefono,sin supervisor,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,DIARIO(REGULAR),SUCHITEPÉQUEZ,1,1,0,1,23
10-13-2307-46,10-015,SUCHITEPEQUEZ,CHICACAO,instituto privado mixto de educacion diversificada,instituto,1a. calle 5-39 zona 1,78677185,sin telefono,Antonio Tumax Sac,OSCAR RENÉ DE LEÓN CRUZ,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SUCHITEPÉQUEZ,1,1,4,1,23
10-13-2613-46,10-015,SUCHITEPEQUEZ,CHICACAO,instituto privado mixto de educacion diversificada,instituto,1a. calle 5-39 zona 1,78677185,sin telefono,Antonio Tumax Sac,OSCAR RENÉ DE LEÓN CRUZ,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,SUCHITEPÉQUEZ,1,1,0,2,23
10-14-0009-46,10-017,SUCHITEPEQUEZ,PATULUL,instituto nacional de educacion diversificada patulul,instituto,5a. calle 1-10 zona 1,78819091,sin telefono,Elmo Rogelio Rodriguez Orellana,RONALD ENRIQUE VELA DE LEON,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SUCHITEPÉQUEZ,0,1,4,1,23
10-14-0020-46,10-017,SUCHITEPEQUEZ,PATULUL,colegio mixto nuevo amanecer,colegio,barrio el calvario,78719961,sin telefono,Elmo Rogelio Rodriguez Orellana,ROSANA ISABEL ARAUZ MEDRANO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SUCHITEPÉQUEZ,0,1,4,1,23
10-14-0021-46,10-017,SUCHITEPEQUEZ,PATULUL,colegio mixto nuevo amanecer,colegio,barrio el calvario,78719961,sin telefono,Elmo Rogelio Rodriguez Orellana,ROSANA ISABEL ARAUZ MEDRANO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SUCHITEPÉQUEZ,0,1,0,2,23
10-14-0037-46,10-017,SUCHITEPEQUEZ,PATULUL,colegio privado mixto jesus de nazareth,colegio,3a. avenida 02-042 zona 0,33159910,sin telefono,Elmo Rogelio Rodriguez Orellana,CLAUDIA GABRIELA RUIZ CRISPIN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SUCHITEPÉQUEZ,0,1,4,1,23
10-14-0050-46,10-017,SUCHITEPEQUEZ,PATULUL,liceo educativo tecnico evangelico,liceo,barrio el triunfo,78719386,sin telefono,Elmo Rogelio Rodriguez Orellana,MAYHEL JOSUÉ CUEVAS HURTARTE,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SUCHITEPÉQUEZ,0,1,1,1,23
10-14-0051-46,10-017,SUCHITEPEQUEZ,PATULUL,instituto privado mixto de computacion informatica ici,instituto,6a. calle 4-93 zona 1 barrio pueblo nuevo,78719097,sin telefono,Elmo Rogelio Rodriguez Orellana,BLANCA DEYCI DE LEÓN LÓPEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SUCHITEPÉQUEZ,0,1,0,2,23
