CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,CLASIFICACION_ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL
12-02-4133-46,12-127,SAN MARCOS,SAN PEDRO SACATEPEQUEZ,colegio privado urbano mixto de estudios avanzados cesc,colegio,2DA. AV. 5-08 ZONA 4 SAN PEDRO SACATEPEQUEZ,77601642,ERICK IVAN DE LEON DE LEON,MILHEN ADONAÍ GODÍNEZ ROSALES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-02-4305-46,,SAN MARCOS,SAN PEDRO SACATEPEQUEZ,liceo tecnologico en computacion,liceo,5A. CALLE 3-28 ZONA 1,77601914,,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-02-4306-46,12-022,SAN MARCOS,SAN PEDRO SACATEPEQUEZ,liceo tecnologico en computacion,liceo,5A. CALLE 3-28 ZONA 1,,ELIAS NATANAEL CHUN CORONADO,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,INTERMEDIA,DIARIO(REGULAR),SAN MARCOS
12-02-4340-46,12-006,SAN MARCOS,SAN PEDRO SACATEPEQUEZ,colegio catolico san francisco de asis,colegio,7A. AVE. Y 8A. CALLE ZONA 1,,LUIS ALFREDO MAZARIEGOS SCOT,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,SAN MARCOS
12-02-4528-46,12-006,SAN MARCOS,SAN PEDRO SACATEPEQUEZ,instituto tecnologico privado urbano mixto ferdinand lassalle,instituto,5TA. CALLE (CALLE LA REFORMA) 7-28 ZONA 2,77607345,LUIS ALFREDO MAZARIEGOS SCOT,MAGDA LUZ NAVARRO ALMENGOR,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),SAN MARCOS
12-02-4621-46,12-127,SAN MARCOS,SAN PEDRO SACATEPEQUEZ,instituto diversificado por cooperativa,instituto,7AV. 7A. CALLE ZONA 1 SAN PEDRO SACATEPÉQUEZ,42193722,ERICK IVAN DE LEON DE LEON,CÉSAR DONALDO JUÁREZ FUENTES,DIVERSIFICADO,COOPERATIVA,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-02-4727-46,12-006,SAN MARCOS,SAN PEDRO SACATEPEQUEZ,instituto particular mixto minerva,instituto,7A. AVENIDA 1-88 ZONA 2,77602663,LUIS ALFREDO MAZARIEGOS SCOT,DEMECIO HERCULANO OROZCO GONZÁLEZ,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,SAN MARCOS
12-02-4737-46,12-127,SAN MARCOS,SAN PEDRO SACATEPEQUEZ,colegio particular liceo minerva,colegio,7A. AVENIDA 1-88 ZONA 2,77602663,ERICK IVAN DE LEON DE LEON,SILVIA PATRICIA OROZCO BAUTISTA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-02-5034-46,12-055,SAN MARCOS,SAN PEDRO SACATEPEQUEZ,colegio evangelico mixto el candelero de oro,colegio,2A. AVENIDA 5-08 ZONA 4,77602415,LUCRECIA MARISOL OROZCO ROBLES DE CHILEL,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-02-5260-46,12-055,SAN MARCOS,SAN PEDRO SACATEPEQUEZ,colegio particular mixtosacatepec,colegio,6A. AVENIDA 'A' ZONA 2 CANTON SAN SEBASTIAN,77601202,LUCRECIA MARISOL OROZCO ROBLES DE CHILEL,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,SAN MARCOS
12-03-0018-46,12-008,SAN MARCOS,SAN ANTONIO SACATEPEQUEZ,instituto nacional de educacion diversificada,instituto,SAN ANTONIO SACATEPEQUEZ SAN ANTONIO SACATEPEQUEZ,42273178,RUDY RENE VELASQUEZ Y VELASQUEZ,LILIAN ETELVINA LÓPEZ HERNÁNDEZ,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-03-4707-46,12-008,SAN MARCOS,SAN ANTONIO SACATEPEQUEZ,instituto diversificado privado mixto,instituto,,,RUDY RENE VELASQUEZ Y VELASQUEZ,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-04-0066-46,12-058,SAN MARCOS,COMITANCILLO,instituto de educacion diversificada por cooperativa de ensenanza,instituto,ALDEA SAN LUIS,57456480,ROSALINDA VITALINA JIMENEZ PEREZ,MARCO TULIO MATÍAS LORENZO,DIVERSIFICADO,COOPERATIVA,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-04-0077-46,12-058,SAN MARCOS,COMITANCILLO,instituto nacional de educacion diversificada,instituto,EDIFICIO DEL INSTITUTO DE EDUCACION DIVERSIFICADA POR COOPERATIVA LICEO FRATERNIDAD,31177129,ROSALINDA VITALINA JIMENEZ PEREZ,GLADYS MARIBEL CORONADO GABRIEL,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-04-0078-46,12-058,SAN MARCOS,COMITANCILLO,instituto nacional de educacion diversificada,instituto,INSTITUTO DE EDUCACION BASICA POR COOPERATIVA DE ENSEÑANZA,48822569,ROSALINDA VITALINA JIMENEZ PEREZ,MIGUEL EDELMAR GABRIEL RAMÍREZ,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-04-0081-46,12-058,SAN MARCOS,COMITANCILLO,instituto de educacion diversificada por cooperativa de ensenanza,instituto,"CASERIO CANOA DE SAL, ALDEA SANTA TERESA",40744051,ROSALINDA VITALINA JIMENEZ PEREZ,ULISES FLORENTÍN LÓPEZ LÓPEZ,DIVERSIFICADO,COOPERATIVA,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-04-0097-46,12-058,SAN MARCOS,COMITANCILLO,instituto de educacion diversificada por cooperativa de ensenanza,instituto,ALDEA SABALIQUE,45207089,ROSALINDA VITALINA JIMENEZ PEREZ,ABNER FILADELFO HERNÁNDEZ VÁSQUEZ,DIVERSIFICADO,COOPERATIVA,RURAL,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-04-0098-46,12-058,SAN MARCOS,COMITANCILLO,instituto diversificado por el sistema de cooperativa,instituto,ALDEA TUILELEN,31369025,ROSALINDA VITALINA JIMENEZ PEREZ,GUMERCINDO  VELÁSQUEZ LÓPEZ,DIVERSIFICADO,COOPERATIVA,RURAL,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-04-0099-46,12-058,SAN MARCOS,COMITANCILLO,instituto de educacion por cooperativa de ensenanza,instituto,CANTÓN TUIXOQUEL ALDEA TUILELÉN,32917557,ROSALINDA VITALINA JIMENEZ PEREZ,JOSÉ SAMUEL AGUILÓN Y AGUILÓN,DIVERSIFICADO,COOPERATIVA,RURAL,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-04-0101-46,12-058,SAN MARCOS,COMITANCILLO,instituto diversificado por el sistema de cooperativa liceo fraternidad,instituto,CABECERA MUNICIPAL,51579303,ROSALINDA VITALINA JIMENEZ PEREZ,WILLIAM AMILCAR MARROQUÍN AGUSTÍN,DIVERSIFICADO,COOPERATIVA,URBANA,ABIERTA,BILINGUE,DOBLE,DIARIO(REGULAR),SAN MARCOS
12-04-0102-46,12-058,SAN MARCOS,COMITANCILLO,instituto de educacion diversificada por cooperativa liceo guatemaya,instituto,ALDEA CHAMAQUE ALDEA CHAMAQUE,50583337,ROSALINDA VITALINA JIMENEZ PEREZ,ELISEO LEONARDO CARDONA LÓPEZ,DIVERSIFICADO,COOPERATIVA,RURAL,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-04-0103-46,12-058,SAN MARCOS,COMITANCILLO,instituto de educacion diversificada por cooperativa de ensenanza saqb e,instituto,ALDEA CHICAJALAJ,30832369,ROSALINDA VITALINA JIMENEZ PEREZ,MARIO FIDEL MARROQUÍN AGUSTÍN,DIVERSIFICADO,COOPERATIVA,RURAL,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-04-0104-46,12-058,SAN MARCOS,COMITANCILLO,instituto de educacion diversificada por cooperativa de ensenanza,instituto,ALDEA TALTIMICHE,59061533,ROSALINDA VITALINA JIMENEZ PEREZ,MIRIAM  AGUILÓN PÉREZ,DIVERSIFICADO,COOPERATIVA,RURAL,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-04-0110-46,12-058,SAN MARCOS,COMITANCILLO,colegio de estudios superiores comitancillo cesc,colegio,3RA. CALLE 8-423 ZONA 3,54629017,ROSALINDA VITALINA JIMENEZ PEREZ,WALTER SAMUEL CARDONA TÉMAJ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SAN MARCOS
12-04-0111-46,12-058,SAN MARCOS,COMITANCILLO,colegio de estudios superiores comitancillo cesc,colegio,3RA. CALLE 8-423 ZONA 3,54629017,ROSALINDA VITALINA JIMENEZ PEREZ,WALTER SAMUEL CARDONA TÉMAJ,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,SAN MARCOS
12-04-0113-46,12-058,SAN MARCOS,COMITANCILLO,instituto de educacion diversificada por cooperativa de ensenanza liceo milenario,instituto,ALDEA SAN ISIDRO,40772714,ROSALINDA VITALINA JIMENEZ PEREZ,FLORICELDA  DIONICIO LÓPEZ,DIVERSIFICADO,COOPERATIVA,RURAL,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-04-0114-46,12-060,SAN MARCOS,COMITANCILLO,instituto de educacion diversificada por cooperativa de ensenanza liceo san pablo,instituto,CASERÍO LA LIBERTAD,45066795,VICTOR MANUEL AGUILON CRISOSTOMO,LUIS FRANCIO LÓPEZ ORGANÍZ,DIVERSIFICADO,COOPERATIVA,RURAL,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-04-0116-46,12-058,SAN MARCOS,COMITANCILLO,colegio privado de educacion basica y diversificada juan diego,colegio,2DA. AVE. 5-84 ZONA 1 COMITANCILLO,58077999,ROSALINDA VITALINA JIMENEZ PEREZ,JUANA FLORINDA PÉREZ CORONADO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,BILINGUE,DOBLE,DIARIO(REGULAR),SAN MARCOS
12-04-0118-46,12-047,SAN MARCOS,COMITANCILLO,liceo san jose,liceo,"CASERÍO SAN JOSÉ LA FRONTERA, ALDEA SAN LUIS",56109686,AMILSA YAMILETH ESTRADA RODRÍGUEZ,DANERY ESTUARDO AGUILAR JACOBO,DIVERSIFICADO,PRIVADO,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,SAN MARCOS
12-04-0119-46,12-058,SAN MARCOS,COMITANCILLO,liceo san jose,liceo,"CASERÍO SAN JOSÉ LA FRONTERA, ALDEA SAN LUIS",37471942,ROSALINDA VITALINA JIMENEZ PEREZ,CARLOS ARTEMIO DE LEÓN MORALES,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),SAN MARCOS
12-04-0120-46,12-058,SAN MARCOS,COMITANCILLO,liceo san jose,liceo,"CASERÍO SAN JOSÉ LA FRONTERA, ALDEA SAN LUIS",56109686,ROSALINDA VITALINA JIMENEZ PEREZ,CARLOS ARTEMIO DE LEÓN MORALES,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-04-0121-46,12-058,SAN MARCOS,COMITANCILLO,liceo san jose,liceo,"CASERÍO SAN JOSÉ LA FRONTERA, ALDEA SAN LUIS",56109686,ROSALINDA VITALINA JIMENEZ PEREZ,CARLOS ARTEMIO DE LEÓN MORALES,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SAN MARCOS
12-04-0125-46,12-126,SAN MARCOS,COMITANCILLO,"colegio intercientifico, multilingue y multiversidad mundo real",colegio,CABECERA MUNICIPAL,53897913,FREDY ARMANDO FELICIANO GABRIEL,GUSTAVO ADOLFO PÉREZ SALVADOR,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,BILINGUE,DOBLE,FIN DE SEMANA,SAN MARCOS
12-04-0126-46,12-126,SAN MARCOS,COMITANCILLO,"colegio intercientifico, multilingue y multiversidad mundo real",colegio,CABECERA MUNICIPAL,53897913,FREDY ARMANDO FELICIANO GABRIEL,GUSTAVO ADOLFO PÉREZ SALVADOR,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-04-0127-46,12-058,SAN MARCOS,COMITANCILLO,"colegio intercientifico, multilingue y multiversidad mundo real",colegio,CABECERA MUNICIPAL,53897913,ROSALINDA VITALINA JIMENEZ PEREZ,GUSTAVO ADOLFO PÉREZ SALVADOR,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,BILINGUE,DOBLE,DIARIO(REGULAR),SAN MARCOS
12-04-0131-46,12-058,SAN MARCOS,COMITANCILLO,liceo san jose,liceo,"CASERÍO SAN JOSÉ LA FRONTERA, ALDEA SAN LUIS",31919462,ROSALINDA VITALINA JIMENEZ PEREZ,CARLOS ARTEMIO DE LEÓN MORALES,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),SAN MARCOS
12-04-0133-46,12-126,SAN MARCOS,COMITANCILLO,colegio de estudios superiores comitancillo cesc,colegio,3RA. CALLE 8-423 ZONA 3,54629017,FREDY ARMANDO FELICIANO GABRIEL,WALTER SAMUEL CARDONA TÉMAJ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),SAN MARCOS
12-04-0211-46,12-058,SAN MARCOS,COMITANCILLO,colegio privado de educacion basica y diversificada juan diego,colegio,2A. AVENIDA 5-84 ZONA 1 COMITANCILLO,49196605,ROSALINDA VITALINA JIMENEZ PEREZ,JUANA FLORINDA PÉREZ CORONADO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-04-0219-46,12-058,SAN MARCOS,COMITANCILLO,"colegio intercientifico, multilingue y multiversidad mundo real",colegio,CABECERA MUNICIPAL,57835932,ROSALINDA VITALINA JIMENEZ PEREZ,GUSTAVO ADOLFO PÉREZ SALVADOR,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,BILINGUE,VESPERTINA,VIRTUAL A DISTANCIA,SAN MARCOS
12-04-0221-46,12-058,SAN MARCOS,COMITANCILLO,"colegio intercientifico, multilingue y multiversidad mundo real",colegio,CABECERA MUNICIPAL,57835932,ROSALINDA VITALINA JIMENEZ PEREZ,GUSTAVO ADOLFO PÉREZ SALVADOR,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,BILINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),SAN MARCOS
12-04-3940-46,12-058,SAN MARCOS,COMITANCILLO,instituto de educacion diversificada por cooperativa,instituto,ALDEA TUICHILUPE,49021634,ROSALINDA VITALINA JIMENEZ PEREZ,IRMA ESPERANZA VELÁSQUEZ MIRANDA,DIVERSIFICADO,COOPERATIVA,RURAL,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-04-4715-46,12-058,SAN MARCOS,COMITANCILLO,instituto diversificado por el sistema de cooperativa liceo fraternidad,instituto,3A. AVENIDA 8-42 ZONA 3,51579303,ROSALINDA VITALINA JIMENEZ PEREZ,WILLIAM AMILCAR MARROQUÍN AGUSTÍN,DIVERSIFICADO,COOPERATIVA,URBANA,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-04-4716-46,12-058,SAN MARCOS,COMITANCILLO,instituto diversificado por el sistema de cooperativa,instituto,ALDEA PIEDRA DE FUEGO ALDEA PIEDRA DE FUEGO,58008946,ROSALINDA VITALINA JIMENEZ PEREZ,RICARDO FELICIANO CORONADO LÓPEZ,DIVERSIFICADO,COOPERATIVA,RURAL,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-05-0046-46,12-115,SAN MARCOS,SAN MIGUEL IXTAHUACAN,instituto nacional de educacion diversificada,instituto,CABECERA MUNICIPAL,32154241,SIMEON  JACOBO PEREZ DOMINGO,HERIBERTO FRANCISCO LÓPEZ GÓMEZ,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-05-0049-46,12-115,SAN MARCOS,SAN MIGUEL IXTAHUACAN,instituto privado mixto vocacional miguelense,instituto,CABECERA MUNICIPAL,51987609,SIMEON  JACOBO PEREZ DOMINGO,NOE ABELGAI DE LEON LOPEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-05-0078-46,12-115,SAN MARCOS,SAN MIGUEL IXTAHUACAN,instituto nacional de educacion diversificada,instituto,ALDEA EL TRIUNFO,46834464,SIMEON  JACOBO PEREZ DOMINGO,ELOINA NOEMÍ CINTO MEJÍA,DIVERSIFICADO,OFICIAL,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-05-0080-46,12-113,SAN MARCOS,SAN MIGUEL IXTAHUACAN,instituto nacional de educacion diversificada,instituto,ALDEA EL SALITRE,30797987,AUGUSTO CLAUDIO CINTO MEJIA,DAVID JOEL AJPOP DÍAZ,DIVERSIFICADO,OFICIAL,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-05-0084-46,12-119,SAN MARCOS,SAN MIGUEL IXTAHUACAN,colegio privado mixto liceo tecnologico emmanuel,colegio,ALDEA EL TRIUNFO,57197138,LUCIO JOEL GARCIA JUAREZ,AUGUSTO CLAUDIO CINTO MEJÍA,DIVERSIFICADO,PRIVADO,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-05-0085-46,12-137,SAN MARCOS,SAN MIGUEL IXTAHUACAN,instituto nacional de educacion diversificada,instituto,CASERIO SHANSHEGUAL ALDEA LA PATRIA,45018795,JOSUE MANFREDO DE LEON LOPEZ,SANTOS CESARIO BÁMACA GONZÁLEZ,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-05-0086-46,12-086,SAN MARCOS,SAN MIGUEL IXTAHUACAN,instituto nacional de educacion diversificada,instituto,ALDEA CHININGUITZ,46535782,JOSUE MANFREDO DE LEON LOPEZ,JOEL OCTAVIO CINTO  VELASQUEZ,DIVERSIFICADO,OFICIAL,RURAL,CERRADA TEMPORALMENTE,BILINGUE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-05-0087-46,12-115,SAN MARCOS,SAN MIGUEL IXTAHUACAN,colegio privado mixto acej del valle,colegio,CASERIO TUICAMPANA,45740321,SIMEON  JACOBO PEREZ DOMINGO,YESENIA SICELY PÉREZ GÓMEZ,DIVERSIFICADO,PRIVADO,RURAL,CERRADA TEMPORALMENTE,BILINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-05-0088-46,12-115,SAN MARCOS,SAN MIGUEL IXTAHUACAN,colegio privado mixto acej del valle,colegio,CASERIO TUICAMPANA,45740321,SIMEON  JACOBO PEREZ DOMINGO,JUAN ELUVIO GÓMEZ MEJÍA,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-05-0089-46,12-115,SAN MARCOS,SAN MIGUEL IXTAHUACAN,instituto de educacion diversificada por cooperativa de ensenanza,instituto,ALDEA CHILIVE,30106446,SIMEON  JACOBO PEREZ DOMINGO,JOSÉ LUIS GONZÁLEZ DOMINGO,DIVERSIFICADO,COOPERATIVA,RURAL,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-05-0093-46,12-119,SAN MARCOS,SAN MIGUEL IXTAHUACAN,instituto de educacion diversificada por cooperativa de ensenanza,instituto,ALDEA SUBCHAL ALDEA SUBCHAL,31698670,LUCIO JOEL GARCIA JUAREZ,NARCISO MAXIMILIANO JUÁREZ PÉREZ,DIVERSIFICADO,COOPERATIVA,RURAL,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-05-0101-46,12-109,SAN MARCOS,SAN MIGUEL IXTAHUACAN,centro de edcacion extraescolarceex,centro educativo,SAN MIGUEL IXTAHUACÁN,57243796,VIOLETA FLORIDALMA FUENTES QUIROA,ANGELA DILMA AJPOP PAZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,SEMIPRESENCIAL,SAN MARCOS
12-05-4736-46,12-115,SAN MARCOS,SAN MIGUEL IXTAHUACAN,instituto diversificado de magisterio bilingue por cooperativa,instituto,CABECERA MUNICIPAL,57230872,SIMEON  JACOBO PEREZ DOMINGO,ESDRAS GUDIEL DOMINGO BÁMACA,DIVERSIFICADO,COOPERATIVA,URBANA,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-06-0006-46,12-105,SAN MARCOS,CONCEPCION TUTUAPA,instituto tecnologico particular mixto concepcion,instituto,CABECERA MUNICIPAL CONCEPCIÓN TUTUAPA,59586475,MISAEL ELICEO MORALES RAMOS,GLADIS YOLANDA ALMENGOR OROZCO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SAN MARCOS
12-06-0079-46,12-105,SAN MARCOS,CONCEPCION TUTUAPA,instituto nacional de educacion diversificada,instituto,CABECERA MUNICIPAL,52067424,MISAEL ELICEO MORALES RAMOS,INGRID LIZBETH TOMÁS DE LEÓN,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-06-0084-46,12-105,SAN MARCOS,CONCEPCION TUTUAPA,instituto nacional de educacion diversificada,instituto,CABECERA MUNICIPAL,,MISAEL ELICEO MORALES RAMOS,---,DIVERSIFICADO,OFICIAL,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-06-0097-46,12-105,SAN MARCOS,CONCEPCION TUTUAPA,instituto tecnologico particular mixto concepcion,instituto,CONCEPCION TUTUAPA,59586475,MISAEL ELICEO MORALES RAMOS,GLADIS YOLANDA ALMENGOR OROZCO,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,SAN MARCOS
12-06-0098-46,12-105,SAN MARCOS,CONCEPCION TUTUAPA,instituto tecnologico particular mixto concepcion,instituto,CONCEPCION TUTUAPA CONCEPCIÓN TUTUAPA,59586475,MISAEL ELICEO MORALES RAMOS,GLADIS YOLANDA ALMENGOR OROZCO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),SAN MARCOS
12-06-0104-46,12-012,SAN MARCOS,CONCEPCION TUTUAPA,instituto de educacion diversificada por cooperativa,instituto,ALDEA LA LAGUNA,33216009,RICARDO HUGO MENDEZ PEREZ,ELICEO  TOMÁS PÉREZ,DIVERSIFICADO,COOPERATIVA,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-06-0118-46,12-105,SAN MARCOS,CONCEPCION TUTUAPA,instituto nacional de educacion diversificada,instituto,ALDEA LACANDON ALDEA LACANDON,49338264,MISAEL ELICEO MORALES RAMOS,SAIDA MARILU VÁSQUEZ RAMOS,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-06-0119-46,12-012,SAN MARCOS,CONCEPCION TUTUAPA,instituto nacional de educacion diversificada,instituto,ALDEA SICHIVILÁ,57448290,RICARDO HUGO MENDEZ PEREZ,JUAN JOAQUIN DOMINGO MORALES,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-06-0120-46,12-105,SAN MARCOS,CONCEPCION TUTUAPA,instituto normal mixto del altiplano marquense,instituto,CONCEPCION TUTUAPA,77606662,MISAEL ELICEO MORALES RAMOS,JULIO CESAR PEREZ RODRIGUEZ,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,BILINGUE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-06-0123-46,12-106,SAN MARCOS,CONCEPCION TUTUAPA,instituto nacional de educacion diversificada,instituto,ALDEA SÓCHEL ALDEA SÓCHEL,45547887,EDELFO ISAAC DIAZ MACARIO,EDGAR  DÍAZ LÓPEZ,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-06-0126-46,12-106,SAN MARCOS,CONCEPCION TUTUAPA,instituto de educacion diversificada por cooperativa,instituto,ALDEA ANTIGUO TUTUAPA,45602137,EDELFO ISAAC DIAZ MACARIO,ARMANDO HILARIO MACARIO DE LEÓN,DIVERSIFICADO,COOPERATIVA,RURAL,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-06-0127-46,12-105,SAN MARCOS,CONCEPCION TUTUAPA,instituto de educacion diversificada por cooperativa,instituto,CASERIO TUIJOJ,45002167,MISAEL ELICEO MORALES RAMOS,AGUILEO  MORALES RAMOS,DIVERSIFICADO,COOPERATIVA,RURAL,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-06-0134-46,12-012,SAN MARCOS,CONCEPCION TUTUAPA,instituto de educacion diversificada por cooperativa de ensenanza,instituto,ALDEA TICTÚCABE,58487349,RICARDO HUGO MENDEZ PEREZ,GUSTAVO RODERICO REYNOSO PÉREZ,DIVERSIFICADO,COOPERATIVA,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
